Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
462,122222223000002206730000000,444445525180000000,11111113222223822740000000,1000003215120000000,11111115333334584360000000,126444446412410000000,12777782575250000000,2777780361380000000
463,122222223000002206730000000,444445525180000000,11111113222223822740000000,1000003215120000000,11111115333334584360000000,126444446412410000000,12777782575250000000,2777780361380000000
464,122222223000002206400000000,444445513260000000,11111113222223822070000000,888892105250000000,11111115333334583610000000,126444446410870000000,12777782576160000000,2777780361380000000
465,122222223000002204880000000,444445513260000000,11111113222223822070000000,888892105220000000,11111115333334583580000000,126444446410170000000,12777782565550000000,2777780360360000000
466,122222223000002203800000000,444445511850000000,11111113222223822070000000,888892105220000000,11111115333334581970000000,126444446410170000000,12777782565550000000,2777780346560000000
467,122222223000002203800000000,444445511850000000,11111113222223820950000000,888892105200000000,11111115333334580370000000,126444446409550000000,12777782564210000000,2777780346560000000
468,122222223000002203800000000,444445510440000000,11111113222223819970000000,888892105200000000,11111115333334573660000000,126444446410730000000,12777782564140000000,2777780346560000000
469,122222223000002203800000000,444445510440000000,11111113222223819970000000,888892102000000000,11111115333334573660000000,126444446408300000000,12777782564140000000,2777780346560000000
470,122222223000002203800000000,444445510100000000,11111113222223820370000000,888892101880000000,11111115333334573660000000,126444446408300000000,12777782564640000000,2777780334250000000
471,122222223000002203800000000,444445510100000000,11111113222223819050000000,888892101880000000,11111115333334573660000000,126444446408300000000,12777782553480000000,2777780334250000000
472,122222223000002203800000000,444445495480000000,11111113222223819050000000,888892101880000000,11111115333334573660000000,126444446408100000000,12777782552260000000,2777780331880000000
473,122222223000002203800000000,444445495480000000,11111113222223819050000000,888892101880000000,11111115333334573660000000,126444446408100000000,12777782552260000000,2777780330610000000
474,122222223000002202320000000,444445495480000000,11111113222223819050000000,888892101880000000,11111115333334573660000000,126444446408100000000,12777782552260000000,2777780319690000000
475,122222223000002202320000000,444445493230000000,11111113222223818810000000,888892101880000000,11111115333334573660000000,126444446408100000000,12777782552260000000,2777780318370000000
476,122222223000002202230000000,444445492540000000,11111113222223818010000000,888892101880000000,11111115333334572530000000,126444446406660000000,12777782552260000000,2777780318600000000
477,122222223000002202230000000,444445492540000000,11111113222223804900000000,888891967240000000,11111115333334571410000000,126444446406660000000,12777782552260000000,2777780309030000000
478,122222223000002202230000000,444445492540000000,11111113222223804900000000,888891967240000000,11111115333334571410000000,126444446405550000000,12777782551870000000,2777780309030000000
479,122222223000002202230000000,444445491510000000,11111113222223802170000000,888891967240000000,11111115333334571410000000,126444446405420000000,12777782551870000000,2777780308140000000
480,122222223000002202320000000,444445480410000000,11111113222223802040000000,888891967240000000,11111115333334559530000000,126444446404410000000,12777782541500000000,2777780308010000000
481,122222223000002201400000000,444445479690000000,11111113222223802040000000,888891967240000000,11111115333334559530000000,126444446404410000000,12777782541500000000,2777780306750000000
482,122222223000002201560000000,444445479690000000,11111113222223802040000000,888891967240000000,11111115333334561710000000,126444446403370000000,12777782528570000000,2777780306750000000
483,122222223000002188150000000,444445479690000000,11111113222223800720000000,888891953740000000,11111115333334549720000000,126444446403370000000,12777782528570000000,2777780304280000000
484,122222223000002187450000000,444445477130000000,11111113222223800720000000,888891955120000000,11111115333334547850000000,126444446404790000000,12777782528490000000,2777780304480000000
485,122222223000002187450000000,444445477130000000,11111113222223800720000000,777780844540000000,11111115333334546950000000,126444446403240000000,12777782528490000000,2777780292700000000
486,122222223000002187450000000,444445477700000000,11111113222223799360000000,777780844540000000,11111115333334546950000000,126444446403240000000,12777782527530000000,2777780280290000000
487,122222223000002175370000000,444445476520000000,11111113222223799360000000,777780833440000000,11111115333334546950000000,126444446403240000000,12777782527390000000,2777780280290000000
488,122222223000002175470000000,444445476520000000,11111113222223798490000000,777780833050000000,11111115333334546820000000,3111113068410000000,12777782527390000000,2777780280290000000
489,122222223000002174310000000,444445476520000000,11111113222223798400000000,777780832920000000,11111115333334546820000000,3111113068410000000,12777782527390000000,2777780280290000000
490,122222223000002174310000000,444445476810000000,11111113222223798400000000,777780832920000000,11111115333334546820000000,3111113066910000000,12777782525990000000,2777780280290000000
491,122222223000002172990000000,444445465700000000,11111113222223798090000000,777780832920000000,11111115333334546820000000,3111113066910000000,12777782525990000000,2777780275550000000
492,122222223000002174210000000,444445465700000000,11111113222223798090000000,777780830710000000,11111115333334545050000000,3111113066910000000,444449206380000000,2777780275210000000
493,122222223000002172040000000,444445465700000000,11111113222223797790000000,777780830710000000,11111115333334545050000000,3111113066810000000,444449206380000000,2777780275210000000
494,122222223000002171830000000,444445465940000000,11111113222223797790000000,777780830710000000,11111115333334542070000000,1888890844650000000,444449204820000000,2777780273920000000
495,122222223000002171830000000,444445464840000000,11111113222223797790000000,777780830710000000,11111115333334542070000000,1888890844650000000,444449204820000000,2777780273920000000
496,122222223000002171830000000,444445464940000000,11111113222223797710000000,777780830710000000,11111115333334542070000000,1888890844650000000,444449204820000000,2777780273920000000
497,122222223000002171750000000,444445464640000000,11111113222223788010000000,777780828510000000,11111115333334542070000000,1888890844650000000,444449204820000000,2777780272850000000
498,122222223000002171770000000,444445464640000000,11111113222223788010000000,777780828510000000,11111115333334541980000000,1888890835690000000,444449204930000000,2777780272850000000
499,122222223000002171600000000,444445463710000000,11111113222223788010000000,777780828510000000,11111115333334541980000000,1888890835540000000,444449202490000000,2777780150770000000
500,122222223000002171600000000,444445452190000000,11111113222223784490000000,777780828510000000,11111115333334529360000000,1888890832920000000,444449202490000000,2777780150770000000
501,122222223000002171600000000,444445442470000000,11111113222223784490000000,777780828490000000,11111115333334529150000000,1888890832920000000,444449202200000000,2777780150770000000
502,122222223000002170390000000,444445442030000000,11111113222223770390000000,777780828490000000,11111115333334526490000000,1888890832920000000,444449201210000000,2777780149570000000
503,122222223000002170390000000,444445442030000000,11111113222223770390000000,777780817860000000,11111115333334524180000000,1888890831780000000,444449198850000000,2777780149570000000
504,122222223000002170390000000,444445440750000000,11111113222223770390000000,777780817600000000,11111115333334524180000000,1888890831780000000,444449191230000000,2777778906290000000
505,122222223000002170290000000,444445440750000000,11111113222223770390000000,777780817600000000,11111115333334524180000000,1888890830880000000,444449191230000000,2777778904900000000
506,122222223000002169090000000,444445440750000000,11111113222223770330000000,777780817600000000,11111115333334526170000000,1888890829890000000,444449191230000000,2777778906210000000
