Generation Number,Lineage 0 (Wx - fitness points),Lineage 1 (Wx - fitness points),Lineage 2 (Wx - fitness points),Lineage 3 (Wx - fitness points),Lineage 4 (Wx - fitness points),Lineage 5 (Wx - fitness points),Lineage 6 (Wx - fitness points),Lineage 7 (Wx - fitness points)
1284,11112346333333808593909510,1444445128208485910,111111668182717410,111111696737654310,333333806618128810,222222903540733110,333333777736306710,222222735016483410
1285,11112346333333808593909510,1444445127220841710,111111668104480910,111111696737654310,333333806618128810,222222903540733110,333333777736306710,222222735016483410
1286,11112346333333808422061510,1444445127220841710,111111668104480910,111111696737654310,333333806069847710,222222903540733110,333333777736306710,222222735016483410
1287,11112346333333807860441410,1444445127220841710,111111668104480910,111111696737654310,333333806069847710,222222903540733110,333333777736306710,222222735016483410
1288,11112346333333807690737710,1444445127051813010,111111668104480910,111111696737654310,333333805980664710,222222903540733110,333333777736306710,222222735016483410
1289,11112346333333807690737710,1444445127001056510,111111668104480910,111111696737654310,333333805980664710,222222903540733110,333333777736306710,222222735016483410
1290,11112346333333806785024510,1444445126990737510,111111668104480910,111111696649519110,333333805980664710,222222903540733110,333333777736306710,222222735016483410
1291,11112346333333806785024510,1444445126990737510,111111668104480910,111111696649519110,333333805980664710,222222903540733110,333333777736306710,222222735016483410
1292,11112346333333806140590310,1444445126990737510,111111668104480910,111111695595270310,333333805980664710,222222903540733110,333333777736306710,222222735016483410
1293,11112346333333806014004910,1444445126690617610,111111668104480910,111111695391512310,333333805980664710,222222903540733110,333333777331554110,222222735016483410
1294,11112346333333806014004910,1444445126690617610,111111667737565310,111111695391512310,333333805980664710,222222903540733110,333333777331554110,222222735016483410
1295,11112346333333805200735110,1444445126690617610,111111667737565310,111111695391512310,333333805882014310,222222902828492110,333333775246757510,222222735016483410
1296,11112346333333805200735110,1444445113974472610,111111667838776010,111111695391512310,333333805882014310,222222902592132610,333333775246757510,222222735016483410
1297,11112346333333805200735110,1444445113974472610,111111667590284510,111111694694486710,333333805609708110,222222902592132610,333333775246757510,222222735016483410
1298,11112346333333805200735110,1444445113974472610,111111667590284510,111111694247165810,333333805609708110,222222901688746610,333333775102934610,222222735016483410
1299,11112346333333805200735110,1444444990668365610,111111666983778010,111111694247165810,333333805609708110,222222901688746610,333333775102934610,222222735016483410
1300,11112346333333804548812910,1444444990487548210,111111666983778010,111111694247165810,333333805609708110,222222901688746610,333333775102934610,222222735016483410
1301,11112346333333804548812910,1444444990487548210,111111666983778010,111111693719297910,333333805609708110,222222901688746610,333333775102934610,222222733912348110
1302,11112346333333804548812910,1444444989731002310,111111666983778010,111111693719297910,333333805609708110,222222900407548610,333333775102934610,222222732990301510
1303,11112346333333804548812910,1444444989731002310,111111666983778010,111111693621559510,333333804435554310,222222899996535810,333333775102934610,222222732990301510
1304,11112346333333804537504210,1444444989731002310,111111667240412010,111111693621559510,333333804351405410,222222899521664710,333333775120469610,222222732990301510
1305,11112346333333804537504210,1444444988718299810,111111665888595910,111111693621559510,333333804351405410,222222899240271610,333333774533459410,222222732756657710
1306,11112346333333804537504210,1444444988567125310,111111665801581610,111111693621559510,333333804351405410,222222899240271610,333333774418199210,222222732756657710
1307,11112346333333804537504210,1444444988567125310,111111665801581610,111111693621559510,333333804351405410,222222899240271610,333333774418199210,222222732756657710
1308,11112346333333804401720210,1444444988567125310,111111665801581610,111111693497872310,333333804351405410,222222899240271610,333333774418199210,222222732756657710
1309,11112346333333804401720210,1444444988427678410,111111665800119010,111111692409750110,333333804351405410,222222899240271610,333333774418199210,222222732756657710
1310,11112346333333803321672210,1444444988427678410,111111665800119010,111111692409750110,333333804351405410,222222899240271610,333333774289151310,222222732396488010
1311,11112346333333803321672210,1444444987195299110,111111665800119010,111111692409750110,333333804139294610,222222899025100210,333333773568409810,222222732396488010
1312,11112346333333803334814710,1444444986041812810,111111665800119010,111111692186656110,333333804139294610,222222899025007410,333333773340617810,222222732158332310
1313,11112346333333802619825710,1444444985574424610,111111665800119010,111111692186656110,333333804139294610,222222898947451410,333333773340617810,222222732158332310
1314,11112346333333802619825710,1444444985574424610,111111665800119010,111111692186656110,333333804139294610,222222898947451410,333333773340617810,222222732158332310
1315,11112346333333802619825710,1444444985574424610,111111665800119010,111111692186656110,333333804030349410,222222898947451410,333333773340617810,222222731345028310
1316,11112346333333802158253810,1444444985574424610,111111665800119010,111111692045839310,333333802388025210,222222898947451410,333333772121484210,222222731306705010
1317,11112346333333802158253810,1444444985574424610,111111665800119010,111111692045839310,333333802388025210,222222898468764410,333333772121484210,222222731306705010
1318,11112346333333802005902310,1444444985574424610,111111665800119010,111111692045839310,333333802388025210,222222898468764410,333333772014826510,222222731594945810
1319,11112346333333802005902310,1444444985574424610,111111665800119010,111111692045839310,333333802302825010,222222898468764410,333333772014826510,222222731202348110
1320,11112346333333802005902310,222222765003315110,111111665800119010,111111691765190010,333333802302825010,222222897340781010,333333771874010110,222222731202348110
1321,11112346333333802005902310,222222765003315110,111111665800119010,111111691765190010,333333802302825010,222222897340781010,333333771874010110,222222731202348110
1322,11112346333333802005902310,222222764423444910,111111665800119010,111111679784156710,333333799006906610,222222897340781010,333333771602614510,222222731134239710
1323,11112346333333801929958010,222222764423444910,111111665800119010,111111679784156710,333333798895314310,222222897340781010,333333771602614510,222222731134239710
1324,11112346333333801967842910,222222764423444910,111111665800119010,111111679784156710,333333798806548310,222222897102329010,333333771222853010,222222730264484010
1325,11112346333333800993160910,222222764423444910,111111665703845510,111111679784156710,333333798723608810,222222897102329010,333333771222853010,222222730264484010
1326,11112346333333799771406710,222222764423444910,111111665703845510,111111679784156710,333333798723608810,222222896500354910,333333771222853010,222222730264484010
1327,11112346333333799771406710,222222764423444910,111111665703845510,111111679784156710,333333797618625710,222222896459063210,333333771222853010,222222730264484010
1328,11112346333333799680788210,222222764423444910,111111665678602010,111111679784156710,333333797618625710,222222896471163210,333333770927942610,222222730264484010
1329,11112346333333799680788210,222222764423444910,111111665678602010,111111678642396410,333333797618625710,222222895603818810,333333770030111310,222222730216041910
1330,11112346333333800279850210,222222764423444910,111111665678602010,111111678594586610,333333799119666710,222222895527895810,333333769915932310,222222729893441110
1331,11112346222222687866034910,222222764423444910,111111665678602010,111111678594586610,333333795779869810,222222895527895810,333333769915932310,222222729893441110
1332,11112346222222687866034910,222222764423444910,111111665678602010,111111678594586610,333333795779869810,222222894652642810,333333759177841410,222222729685935110
1333,11112346222222687866034910,222222764423444910,111111664409415010,111111678594586610,333333795779869810,222222894486563510,333333759177841410,222222729685935110
1334,11112346222222687866034910,222222763581131710,111111664409415010,111111678594586610,333333795779869810,222222894486563510,333333759177841410,222222729685935110
1335,11111111777778244773477410,222222763581131710,111111664409415010,111111677066037410,333333795779869810,222222894486563510,333333759073214010,222222729685935110
1336,11111111777778244773477410,222222763581131710,111111664666996710,111111677066037410,333333795779869810,222222894486563510,333333759022425210,222222729685935110
